Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,"Importations de biens et services, volume",M3,Prix à la consommation,Production volume,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff,tariff_lag1,delta_tariff
Slovak Republic,SVK,2014,1.5990267377182552,10.6794971476496,4.0832801471664615,100.35354635819381,50.1250577889635,46.36318172522032,2.7079515144948645,0.753695140645586,13.1,3.07,1.49,1.5799999999999998
Slovak Republic,SVK,2014,1.5990267377182552,10.6794971476496,4.0832801471664615,100.35354635819381,50.1250577889635,46.36318172522032,2.7079515144948645,0.753695140645586,13.1,2.03,3.07,-1.04
Slovak Republic,SVK,2015,-2.008727736002945,22.8476259259698,9.138556503173184,100.35354635819381,49.83739011128614,54.7929752253368,5.176879097221343,0.901451643908024,11.4666666666667,3.09,2.03,1.06
Slovak Republic,SVK,2015,-2.008727736002945,22.8476259259698,9.138556503173184,100.35354635819381,49.83739011128614,54.7929752253368,5.176879097221343,0.901451643908024,11.4666666666667,2.02,3.09,-1.0699999999999998
Slovak Republic,SVK,2016,-1.345931425218445,21.5481487430728,4.6469756783623195,100.35354635819381,49.47998980372162,48.08512060831788,1.9478184152455835,0.904281526915114,9.65833333333333,3.29,2.02,1.27
Slovak Republic,SVK,2016,-1.345931425218445,21.5481487430728,4.6469756783623195,100.35354635819381,49.47998980372162,48.08512060831788,1.9478184152455835,0.904281526915114,9.65833333333333,2.09,3.29,-1.2000000000000002
Slovak Republic,SVK,2017,-1.8231262688845864,0.800583588168604,3.7914460868196,100.35354635819381,51.048529657914685,50.78656542220008,2.8747332745369625,0.887107173889516,8.08333333333334,3.27,2.09,1.1800000000000002
Slovak Republic,SVK,2017,-1.8231262688845864,0.800583588168604,3.7914460868196,100.35354635819381,51.048529657914685,50.78656542220008,2.8747332745369625,0.887107173889516,8.08333333333334,1.96,3.27,-1.31
Slovak Republic,SVK,2018,-1.593918816122788,5.08550571873574,5.027535230173352,100.35354635819381,52.916462867248526,61.808013928118854,4.062119818964827,0.847324485146496,6.50833333333333,3.11,1.96,1.15
Slovak Republic,SVK,2018,-1.593918816122788,5.08550571873574,5.027535230173352,100.35354635819381,52.916462867248526,61.808013928118854,4.062119818964827,0.847324485146496,6.50833333333333,1.83,3.11,-1.2799999999999998
Slovak Republic,SVK,2019,-3.355100043760581,3.05784072280318,2.3567028987639045,100.35354635819381,54.368222548340725,55.1088922955024,2.275899100193943,0.893348371188594,5.71666666666667,3.08,1.83,1.25
Slovak Republic,SVK,2019,-3.355100043760581,3.05784072280318,2.3567028987639045,100.35354635819381,54.368222548340725,55.1088922955024,2.275899100193943,0.893348371188594,5.71666666666667,1.84,3.08,-1.24
Slovak Republic,SVK,2020,-0.8971937662683639,-0.124204654405977,-7.903149684849443,100.35354635819381,55.031687559293104,47.383429842977236,-2.585512417332086,0.877541570440429,6.65833333333333,2.8,1.84,0.9599999999999997
Slovak Republic,SVK,2020,-0.8971937662683639,-0.124204654405977,-7.903149684849443,100.35354635819381,55.031687559293104,47.383429842977236,-2.585512417332086,0.877541570440429,6.65833333333333,1.48,2.8,-1.3199999999999998
Slovak Republic,SVK,2021,-4.631067003416693,8.80840696701936,11.650255284394609,100.35354635819381,57.340798561280806,56.200501159004816,5.655858806555502,0.845553392731664,6.825,2.85,1.48,1.37
